species,scientific_name,latitude,longitude,year,month,day,country,phase,ndvi,ndwi,ndmi,ndbi,mndwi
Common Redstart,Phoenicurus phoenicurus,29.6118,34.9945,2018,3,28.0,Israel,Spring Migration,0.18432272970676422,-0.3251376152038574,0.007111978717148304,-0.007111978717148304,-0.31876271963119507
Common Redstart,Phoenicurus phoenicurus,24.08938,51.760178,2018,3,16.0,United Arab Emirates,Spring Migration,0.37249666452407837,-0.37249666452407837,-0.008041170425713062,0.008041170425713062,-0.37940141558647156
Common Redstart,Phoenicurus phoenicurus,25.110174,55.143856,2018,3,17.0,United Arab Emirates,Spring Migration,0.2857716977596283,-0.33014553785324097,0.08495845645666122,-0.08495845645666122,-0.2522627115249634
Common Redstart,Phoenicurus phoenicurus,29.366991,46.9602,2018,3,17.0,Kuwait,Spring Migration,0.6218905448913574,-0.8025988340377808,-0.0064004878513514996,0.0064004878513514996,-0.8048647046089172
Common Redstart,Phoenicurus phoenicurus,29.127281,48.122005,2018,3,3.0,Kuwait,Spring Migration,0.19001047313213348,-0.2910193204879761,0.005014749243855476,-0.005014749243855476,-0.28642258048057556
Common Redstart,Phoenicurus phoenicurus,29.366991,46.9602,2018,3,17.0,Kuwait,Spring Migration,0.6218905448913574,-0.8025988340377808,-0.0064004878513514996,0.0064004878513514996,-0.8048647046089172
Common Redstart,Phoenicurus phoenicurus,39.269142,-5.736966,2018,3,18.0,Spain,Spring Migration,0.4575163424015045,-0.46435272693634033,0.12463977187871933,-0.12463977187871933,-0.36058229207992554
Common Redstart,Phoenicurus phoenicurus,29.36198,47.693195,2018,3,19.0,Kuwait,Spring Migration,0.9545665383338928,-0.9383907914161682,0.11711711436510086,-0.11711711436510086,-0.9226774573326111
Common Redstart,Phoenicurus phoenicurus,39.807495,3.114314,2018,3,22.0,Spain,Spring Migration,-0.059006210416555405,-0.05574912950396538,-0.5611875653266907,0.5611875653266907,-0.5982208847999573
Common Redstart,Phoenicurus phoenicurus,29.133131,48.119457,2018,3,20.0,Kuwait,Spring Migration,0.5787973999977112,-0.6076610684394836,0.05684852972626686,-0.05684852972626686,-0.5705209374427795
Common Redstart,Phoenicurus phoenicurus,41.64166,-0.86146,2018,3,20.0,Spain,Spring Migration,0.5183413028717041,-0.5530179738998413,0.1401197612285614,-0.1401197612285614,-0.44758063554763794
Common Redstart,Phoenicurus phoenicurus,24.118862,55.744915,2018,3,8.0,United Arab Emirates,Spring Migration,0.222044438123703,-0.3108314275741577,-0.025931699201464653,0.025931699201464653,-0.3340703845024109
Common Redstart,Phoenicurus phoenicurus,3.752587,29.516571,2019,1,27.0,"Congo, Democratic Republic of the",Wintering,0.6301582455635071,-0.6216049194335938,0.07995889335870743,-0.07995889335870743,-0.5699754357337952
Common Redstart,Phoenicurus phoenicurus,13.867679,-16.376832,2019,1,31.0,Senegal,Wintering,0.33883094787597656,-0.4526315927505493,0.005647658836096525,-0.005647658836096525,-0.44812947511672974
Common Redstart,Phoenicurus phoenicurus,7.528303,38.79,2019,1,9.0,Ethiopia,Wintering,0.4448818862438202,-0.5910404920578003,0.11890243738889694,-0.11890243738889694,-0.5078260898590088
Common Redstart,Phoenicurus phoenicurus,7.539764,38.7991,2019,1,9.0,Ethiopia,Wintering,0.6319018602371216,-0.6511483788490295,0.15326252579689026,-0.15326252579689026,-0.5530815124511719
Common Redstart,Phoenicurus phoenicurus,31.872177,49.92715,2019,1,7.0,Iran (Islamic Republic of),Wintering,0.27741408348083496,-0.3738173842430115,-0.007628734689205885,0.007628734689205885,-0.380361407995224
Common Redstart,Phoenicurus phoenicurus,13.455522,-13.437917,2019,1,22.0,Senegal,Wintering,0.20728082954883575,-0.35586148500442505,-0.25184163451194763,0.25184163451194763,-0.5577198266983032
Common Redstart,Phoenicurus phoenicurus,9.9114,38.9247,2019,1,16.0,Ethiopia,Wintering,-0.07817589491605759,0.0439189188182354,-0.08930008113384247,0.08930008113384247,-0.0455598458647728
Common Redstart,Phoenicurus phoenicurus,13.891501,-16.411348,2019,1,23.0,Senegal,Wintering,0.48054298758506775,-0.5009174346923828,0.21342481672763824,-0.21342481672763824,-0.3219071328639984
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2019,1,19.0,Kuwait,Wintering,0.6238887906074524,-0.6754468679428101,0.18103447556495667,-0.18103447556495667,-0.5632911324501038
Common Redstart,Phoenicurus phoenicurus,8.17915,34.583805,2019,1,26.0,Ethiopia,Wintering,0.16435767710208893,-0.28002768754959106,-0.15435627102851868,0.15435627102851868,-0.41638609766960144
Common Redstart,Phoenicurus phoenicurus,35.046806,51.597836,2019,1,22.0,Iran (Islamic Republic of),Wintering,0.07097430527210236,-0.24298790097236633,-0.09656652063131332,0.09656652063131332,-0.3317696154117584
Common Redstart,Phoenicurus phoenicurus,16.397068,-16.240677,2019,1,20.0,Senegal,Wintering,0.22089093923568726,-0.34711864590644836,-0.24145829677581787,0.24145829677581787,-0.5430604815483093
Common Redstart,Phoenicurus phoenicurus,16.397068,-16.240677,2019,1,22.0,Senegal,Wintering,0.22089093923568726,-0.34711864590644836,-0.24145829677581787,0.24145829677581787,-0.5430604815483093
Common Redstart,Phoenicurus phoenicurus,13.406667,-15.821068,2019,1,7.0,Gambia,Wintering,0.17408330738544464,-0.35776039958000183,-0.23444753885269165,0.23444753885269165,-0.5463797450065613
Common Redstart,Phoenicurus phoenicurus,8.254048,34.575306,2019,1,24.0,Ethiopia,Wintering,0.24400000274181366,-0.4031582474708557,-0.057575758546590805,0.057575758546590805,-0.4502819776535034
Common Redstart,Phoenicurus phoenicurus,16.477743,-15.591533,2019,1,14.0,Senegal,Wintering,0.2620986998081207,-0.4237837791442871,-0.09313134849071503,0.09313134849071503,-0.49728837609291077
Common Redstart,Phoenicurus phoenicurus,13.455522,-13.437917,2019,1,22.0,Senegal,Wintering,0.20728082954883575,-0.35586148500442505,-0.25184163451194763,0.25184163451194763,-0.5577198266983032
Common Redstart,Phoenicurus phoenicurus,29.174362,47.699863,2019,1,26.0,Kuwait,Wintering,0.19860829412937164,-0.3098859190940857,-0.03264303132891655,0.03264303132891655,-0.3390987813472748
Common Redstart,Phoenicurus phoenicurus,31.821915,49.94671,2019,1,7.0,Iran (Islamic Republic of),Wintering,0.14463628828525543,-0.1404399275779724,0.13691313564777374,-0.13691313564777374,-0.003595946356654167
Common Redstart,Phoenicurus phoenicurus,27.258291,56.416683,2019,1,4.0,Iran (Islamic Republic of),Wintering,0.483358770608902,-0.5305607914924622,0.1574934422969818,-0.1574934422969818,-0.4070831537246704
Common Redstart,Phoenicurus phoenicurus,13.542828,-14.776026,2019,1,4.0,Gambia,Wintering,0.268032431602478,-0.4107312560081482,-0.11826680600643158,0.11826680600643158,-0.504491925239563
Common Redstart,Phoenicurus phoenicurus,13.83026,-16.392109,2019,1,23.0,Senegal,Wintering,0.5620478391647339,-0.6506909728050232,0.023892030119895935,-0.023892030119895935,-0.6366972327232361
Common Redstart,Phoenicurus phoenicurus,13.83026,-16.392109,2019,1,23.0,Senegal,Wintering,0.5620478391647339,-0.6506909728050232,0.023892030119895935,-0.023892030119895935,-0.6366972327232361
Common Redstart,Phoenicurus phoenicurus,9.787262,38.94472,2019,1,16.0,Ethiopia,Wintering,0.06918559968471527,-0.1952054798603058,0.01873023621737957,-0.01873023621737957,-0.17712284624576569
Common Redstart,Phoenicurus phoenicurus,25.686504,57.86454,2019,1,3.0,Iran (Islamic Republic of),Wintering,0.05108015239238739,-0.07851667702198029,-0.12680308520793915,0.12680308520793915,-0.2032957226037979
Common Redstart,Phoenicurus phoenicurus,8.527805,39.26139,2019,1,19.0,Ethiopia,Wintering,0.15192648768424988,-0.23056329786777496,0.1549413800239563,-0.1549413800239563,-0.07842351496219635
Common Redstart,Phoenicurus phoenicurus,13.787338,-16.478643,2019,1,11.0,Senegal,Wintering,0.1891784369945526,-0.28559139370918274,0.0060585662722587585,-0.0060585662722587585,-0.28001734614372253
Common Redstart,Phoenicurus phoenicurus,13.43789,-15.80821,2019,1,6.0,Gambia,Wintering,0.42657342553138733,-0.542727530002594,0.01593625545501709,-0.01593625545501709,-0.531387209892273
Common Redstart,Phoenicurus phoenicurus,13.406667,-15.821068,2019,1,7.0,Gambia,Wintering,0.17408330738544464,-0.35776039958000183,-0.23444753885269165,0.23444753885269165,-0.5463797450065613
Common Redstart,Phoenicurus phoenicurus,35.283035,-2.946255,2019,1,13.0,Spain,Wintering,-0.14212827384471893,0.007169970311224461,-0.33559131622314453,0.33559131622314453,-0.3292134702205658
Common Redstart,Phoenicurus phoenicurus,16.477743,-15.591533,2019,1,14.0,Senegal,Wintering,0.2620986998081207,-0.4237837791442871,-0.09313134849071503,0.09313134849071503,-0.49728837609291077
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2019,1,15.0,Kuwait,Wintering,0.6238887906074524,-0.6754468679428101,0.18103447556495667,-0.18103447556495667,-0.5632911324501038
Common Redstart,Phoenicurus phoenicurus,36.35786,10.086897,2019,1,3.0,Tunisia,Wintering,0.46200403571128845,-0.42277488112449646,0.09301156550645828,-0.09301156550645828,-0.34326136112213135
Common Redstart,Phoenicurus phoenicurus,8.254048,34.575306,2019,1,6.0,Ethiopia,Wintering,0.24400000274181366,-0.4031582474708557,-0.057575758546590805,0.057575758546590805,-0.4502819776535034
Common Redstart,Phoenicurus phoenicurus,31.872177,49.92715,2019,1,7.0,Iran (Islamic Republic of),Wintering,0.27741408348083496,-0.3738173842430115,-0.007628734689205885,0.007628734689205885,-0.380361407995224
Common Redstart,Phoenicurus phoenicurus,31.821915,49.94671,2019,1,7.0,Iran (Islamic Republic of),Wintering,0.14463628828525543,-0.1404399275779724,0.13691313564777374,-0.13691313564777374,-0.003595946356654167
Common Redstart,Phoenicurus phoenicurus,14.119804,-16.168707,2019,1,9.0,Senegal,Wintering,0.2250681221485138,-0.4716857671737671,-0.2726096212863922,0.2726096212863922,-0.6594936847686768
Common Redstart,Phoenicurus phoenicurus,7.529092,38.790268,2019,1,23.0,Ethiopia,Wintering,0.3782687187194824,-0.4732530117034912,0.046380285173654556,-0.046380285173654556,-0.4364526867866516
Common Redstart,Phoenicurus phoenicurus,9.5679,39.8292,2019,1,17.0,Ethiopia,Wintering,0.1941996067762375,-0.276207834482193,0.11405835300683975,-0.11405835300683975,-0.16742397844791412
Common Redstart,Phoenicurus phoenicurus,13.891501,-16.411348,2019,1,23.0,Senegal,Wintering,0.48054298758506775,-0.5009174346923828,0.21342481672763824,-0.21342481672763824,-0.3219071328639984
Common Redstart,Phoenicurus phoenicurus,7.549522,38.68375,2019,1,22.0,Ethiopia,Wintering,0.3942931294441223,-0.43668559193611145,0.06409304589033127,-0.06409304589033127,-0.3833211362361908
Common Redstart,Phoenicurus phoenicurus,13.43789,-15.80821,2019,1,6.0,Gambia,Wintering,0.42657342553138733,-0.542727530002594,0.01593625545501709,-0.01593625545501709,-0.531387209892273
Common Redstart,Phoenicurus phoenicurus,13.542828,-14.776026,2019,1,4.0,Gambia,Wintering,0.268032431602478,-0.4107312560081482,-0.11826680600643158,0.11826680600643158,-0.504491925239563
Common Redstart,Phoenicurus phoenicurus,8.17915,34.583805,2019,1,19.0,Ethiopia,Wintering,0.16435767710208893,-0.28002768754959106,-0.15435627102851868,0.15435627102851868,-0.41638609766960144
Common Redstart,Phoenicurus phoenicurus,38.205677,-3.952273,2019,1,30.0,Spain,Wintering,0.18005739152431488,-0.263926237821579,-0.21610674262046814,0.21610674262046814,-0.4541310667991638
Common Redstart,Phoenicurus phoenicurus,13.4376,-15.8107,2019,1,25.0,Gambia,Wintering,0.4446786046028137,-0.570896565914154,0.019709929823875427,-0.019709929823875427,-0.5574593544006348
Common Redstart,Phoenicurus phoenicurus,3.752587,29.516571,2019,1,27.0,"Congo, Democratic Republic of the",Wintering,0.6301582455635071,-0.6216049194335938,0.07995889335870743,-0.07995889335870743,-0.5699754357337952
Common Redstart,Phoenicurus phoenicurus,13.4361,-15.8131,2019,1,25.0,Gambia,Wintering,0.2957562506198883,-0.4500730633735657,-0.09320743381977081,0.09320743381977081,-0.5214073657989502
Common Redstart,Phoenicurus phoenicurus,13.4361,-15.8131,2019,1,25.0,Gambia,Wintering,0.2957562506198883,-0.4500730633735657,-0.09320743381977081,0.09320743381977081,-0.5214073657989502
Common Redstart,Phoenicurus phoenicurus,16.604941,-14.928728,2019,1,8.0,Senegal,Wintering,0.7178916335105896,-0.7056511044502258,0.30048707127571106,-0.30048707127571106,-0.5141929984092712
Common Redstart,Phoenicurus phoenicurus,35.313797,-2.959234,2019,1,13.0,Spain,Wintering,0.38913625478744507,-0.18092353641986847,-0.11514464020729065,0.11514464020729065,-0.2900262475013733
Common Redstart,Phoenicurus phoenicurus,38.212587,-3.960122,2019,1,30.0,Spain,Wintering,0.43385401368141174,-0.5119327902793884,-0.09057824313640594,0.09057824313640594,-0.5758106708526611
Common Redstart,Phoenicurus phoenicurus,13.407573,-15.805087,2019,1,20.0,Gambia,Wintering,0.2460850179195404,-0.4024339020252228,-0.16616766154766083,0.16616766154766083,-0.5329616069793701
Common Redstart,Phoenicurus phoenicurus,13.4376,-15.8107,2019,1,25.0,Gambia,Wintering,0.4446786046028137,-0.570896565914154,0.019709929823875427,-0.019709929823875427,-0.5574593544006348
Common Redstart,Phoenicurus phoenicurus,16.521732,-14.701259,2019,1,7.0,Senegal,Wintering,0.450031042098999,-0.5331437587738037,0.07881773263216019,-0.07881773263216019,-0.4742547571659088
Common Redstart,Phoenicurus phoenicurus,13.4376,-15.8107,2019,1,25.0,Gambia,Wintering,0.4446786046028137,-0.570896565914154,0.019709929823875427,-0.019709929823875427,-0.5574593544006348
Common Redstart,Phoenicurus phoenicurus,16.654801,-14.955832,2019,1,9.0,Senegal,Wintering,0.6238323450088501,-0.6505003571510315,0.15933670103549957,-0.15933670103549957,-0.5479588508605957
Common Redstart,Phoenicurus phoenicurus,13.416858,-15.892177,2019,1,17.0,Gambia,Wintering,0.38311508297920227,-0.5551378726959229,-0.09745454788208008,0.09745454788208008,-0.6190987229347229
Common Redstart,Phoenicurus phoenicurus,13.4361,-15.8131,2019,1,25.0,Gambia,Wintering,0.2957562506198883,-0.4500730633735657,-0.09320743381977081,0.09320743381977081,-0.5214073657989502
Common Redstart,Phoenicurus phoenicurus,29.424238,47.675358,2019,1,19.0,Kuwait,Wintering,0.09272727370262146,-0.23662550747394562,-0.10852904617786407,0.10852904617786407,-0.33651265501976013
Common Redstart,Phoenicurus phoenicurus,51.37136,4.58631,2019,1,6.0,Belgium,Wintering,0.2513049840927124,-0.4534430503845215,-0.01612430438399315,0.01612430438399315,-0.46615904569625854
Common Redstart,Phoenicurus phoenicurus,59.81689,17.64416,2019,1,11.0,Sweden,Wintering,-0.04442581906914711,0.04241915047168732,0.6351900696754456,-0.6351900696754456,0.6598305702209473
Common Redstart,Phoenicurus phoenicurus,59.81606,17.65166,2019,1,18.0,Sweden,Wintering,0.1597510427236557,-0.1890454739332199,0.36051109433174133,-0.36051109433174133,0.1840062141418457
Common Redstart,Phoenicurus phoenicurus,59.81795,17.63877,2019,1,7.0,Sweden,Wintering,0.12257573753595352,-0.11761736124753952,0.7327333092689514,-0.7327333092689514,0.6731275320053101
Common Redstart,Phoenicurus phoenicurus,58.41491,15.60192,2019,1,3.0,Sweden,Wintering,0.08230452984571457,-0.08453608304262161,-0.4410201907157898,0.4410201907157898,-0.5066666603088379
Common Redstart,Phoenicurus phoenicurus,59.81895,17.6359,2019,1,24.0,Sweden,Wintering,0.02835233509540558,-0.09839422255754471,0.6566970348358154,-0.6566970348358154,0.5968696475028992
Common Redstart,Phoenicurus phoenicurus,59.81895,17.6359,2019,1,11.0,Sweden,Wintering,0.02835233509540558,-0.09839422255754471,0.6566970348358154,-0.6566970348358154,0.5968696475028992
Common Redstart,Phoenicurus phoenicurus,59.81934,17.62557,2019,1,11.0,Sweden,Wintering,0.1729106605052948,-0.1706615537405014,0.5248205065727234,-0.5248205065727234,0.38900041580200195
Common Redstart,Phoenicurus phoenicurus,7.527234,38.791092,2019,1,9.0,Ethiopia,Wintering,0.3091270923614502,-0.4370734393596649,-0.06467662006616592,0.06467662006616592,-0.48795628547668457
Common Redstart,Phoenicurus phoenicurus,3.752407,29.52035,2019,1,27.0,"Congo, Democratic Republic of the",Wintering,0.34878262877464294,-0.43195265531539917,-0.17212820053100586,0.17212820053100586,-0.5622749924659729
Common Redstart,Phoenicurus phoenicurus,39.574155,2.609605,2019,1,5.0,Spain,Wintering,-0.01095617562532425,-0.06487935781478882,-0.2894454300403595,0.2894454300403595,-0.3477935791015625
Common Redstart,Phoenicurus phoenicurus,43.77958,2.19011,2019,1,26.0,France,Wintering,0.7004805207252502,-0.6225165724754333,0.24438366293907166,-0.24438366293907166,-0.44598129391670227
Common Redstart,Phoenicurus phoenicurus,43.5016,2.42905,2019,1,28.0,France,Wintering,0.8264344930648804,-0.773773193359375,0.37178388237953186,-0.37178388237953186,-0.564335286617279
Common Redstart,Phoenicurus phoenicurus,43.20942,2.34342,2019,1,27.0,France,Wintering,0.04485488310456276,-0.07650485634803772,-0.12333966046571732,0.12333966046571732,-0.19797639548778534
Common Redstart,Phoenicurus phoenicurus,43.9331,1.53263,2019,1,27.0,France,Wintering,0.7544836401939392,-0.7770122289657593,0.31494784355163574,-0.31494784355163574,-0.6117775440216064
Common Redstart,Phoenicurus phoenicurus,43.44282,3.37328,2019,1,27.0,France,Wintering,0.36114007234573364,-0.43811970949172974,0.023255813866853714,-0.023255813866853714,-0.4191344082355499
Common Redstart,Phoenicurus phoenicurus,46.15658,-1.16733,2019,1,27.0,France,Wintering,0.2685851454734802,-0.3383934199810028,-0.28149405121803284,0.28149405121803284,-0.5659751296043396
Common Redstart,Phoenicurus phoenicurus,51.3592,3.348,2019,1,31.0,Belgium,Wintering,0.007418397814035416,0.027220631018280983,-0.23750701546669006,0.23750701546669006,-0.21165475249290466
Common Redstart,Phoenicurus phoenicurus,51.3592,3.348,2019,1,7.0,Belgium,Wintering,0.007418397814035416,0.027220631018280983,-0.23750701546669006,0.23750701546669006,-0.21165475249290466
Common Redstart,Phoenicurus phoenicurus,51.3597,3.3505,2019,1,31.0,Belgium,Wintering,0.38585859537124634,-0.36789631843566895,0.03235515579581261,-0.03235515579581261,-0.3395833373069763
Common Redstart,Phoenicurus phoenicurus,51.3594,3.3448,2019,1,31.0,Belgium,Wintering,0.4087555408477783,-0.4059891998767853,0.025420693680644035,-0.025420693680644035,-0.38453713059425354
Common Redstart,Phoenicurus phoenicurus,51.3597,3.3505,2019,1,7.0,Belgium,Wintering,0.38585859537124634,-0.36789631843566895,0.03235515579581261,-0.03235515579581261,-0.3395833373069763
Common Redstart,Phoenicurus phoenicurus,51.3594,3.3448,2019,1,7.0,Belgium,Wintering,0.4087555408477783,-0.4059891998767853,0.025420693680644035,-0.025420693680644035,-0.38453713059425354
Common Redstart,Phoenicurus phoenicurus,51.3602,3.3503,2019,1,31.0,Belgium,Wintering,0.4026447832584381,-0.38185083866119385,0.12880733609199524,-0.12880733609199524,-0.2661333382129669
Common Redstart,Phoenicurus phoenicurus,51.3595,3.345,2019,1,7.0,Belgium,Wintering,0.4703359603881836,-0.4771992862224579,0.14852038025856018,-0.14852038025856018,-0.3537505567073822
Common Redstart,Phoenicurus phoenicurus,51.3595,3.345,2019,1,31.0,Belgium,Wintering,0.4703359603881836,-0.4771992862224579,0.14852038025856018,-0.14852038025856018,-0.3537505567073822
Common Redstart,Phoenicurus phoenicurus,51.3602,3.3503,2019,1,7.0,Belgium,Wintering,0.4026447832584381,-0.38185083866119385,0.12880733609199524,-0.12880733609199524,-0.2661333382129669
Common Redstart,Phoenicurus phoenicurus,30.031328,-9.644645,2019,1,1.0,Morocco,Wintering,-1.0,1.0,-1.0,1.0,-0.16407185792922974
Common Redstart,Phoenicurus phoenicurus,51.236992,10.931847,2019,1,5.0,Germany,Wintering,0.18893466889858246,-0.29404228925704956,-0.030710171908140182,0.030710171908140182,-0.3218461573123932
Common Redstart,Phoenicurus phoenicurus,52.116646,9.213356,2019,1,5.0,Germany,Wintering,0.7645437121391296,-0.695364236831665,0.4304872453212738,-0.4304872453212738,-0.37804219126701355
Common Redstart,Phoenicurus phoenicurus,52.496185,13.483196,2019,1,5.0,Germany,Wintering,0.17425742745399475,-0.21953727304935455,-0.007531380746513605,0.007531380746513605,-0.22669383883476257
Common Redstart,Phoenicurus phoenicurus,48.261902,11.4452,2019,1,5.0,Germany,Wintering,0.07180266827344894,-0.06783369928598404,0.12402551621198654,-0.12402551621198654,0.05666857585310936
Common Redstart,Phoenicurus phoenicurus,51.859222,13.936222,2019,1,5.0,Germany,Wintering,0.2869757115840912,-0.40651386976242065,-0.10958380997180939,0.10958380997180939,-0.4940873980522156
Common Redstart,Phoenicurus phoenicurus,53.620636,9.321779,2019,1,5.0,Germany,Wintering,0.2410660982131958,-0.2348674088716507,0.39083847403526306,-0.39083847403526306,0.17173556983470917
Common Redstart,Phoenicurus phoenicurus,54.329803,10.136028,2019,1,5.0,Germany,Wintering,-0.13672079145908356,0.15875446796417236,0.08065573871135712,-0.08065573871135712,0.23638343811035156
Common Redstart,Phoenicurus phoenicurus,50.763447,8.464222,2019,1,5.0,Germany,Wintering,-0.026958290487527847,0.034569770097732544,0.6184433102607727,-0.6184433102607727,0.6393442749977112
Common Redstart,Phoenicurus phoenicurus,52.015942,8.540129,2019,1,5.0,Germany,Wintering,-0.061349693685770035,-0.025698324665427208,-0.43087413907051086,0.43087413907051086,-0.45157232880592346
Common Redstart,Phoenicurus phoenicurus,52.569618,13.403536,2019,1,5.0,Germany,Wintering,0.08374027907848358,-0.11499813944101334,0.14943410456180573,-0.14943410456180573,0.03503808379173279
Common Redstart,Phoenicurus phoenicurus,52.391869,13.52632,2019,1,5.0,Germany,Wintering,0.16079238057136536,-0.24744263291358948,-0.08793208003044128,0.08793208003044128,-0.3282329738140106
Common Redstart,Phoenicurus phoenicurus,47.783443,12.464005,2019,1,5.0,Germany,Wintering,0.05764145776629448,-0.06185293197631836,0.37386226654052734,-0.37386226654052734,0.31939518451690674
Common Redstart,Phoenicurus phoenicurus,48.3078,10.139806,2019,1,5.0,Germany,Wintering,0.026627881452441216,-0.02330768294632435,0.15559473633766174,-0.15559473633766174,0.13276854157447815
Common Redstart,Phoenicurus phoenicurus,50.922527,11.571215,2019,1,5.0,Germany,Wintering,0.19480518996715546,-0.3344709873199463,0.05001678317785263,-0.05001678317785263,-0.2892938554286957
Common Redstart,Phoenicurus phoenicurus,54.487476,9.053788,2019,1,5.0,Germany,Wintering,0.22980588674545288,-0.2063882052898407,0.5495069026947021,-0.5495069026947021,0.3870101869106293
Common Redstart,Phoenicurus phoenicurus,52.477394,12.982304,2019,1,5.0,Germany,Wintering,0.03726082667708397,-0.17848969995975494,-0.2571222484111786,0.2571222484111786,-0.4164973497390747
Common Redstart,Phoenicurus phoenicurus,54.145412,8.916848,2019,1,5.0,Germany,Wintering,0.04603525623679161,-0.05888302996754646,0.21404904127120972,-0.21404904127120972,0.1571466624736786
Common Redstart,Phoenicurus phoenicurus,51.325226,12.368684,2019,1,5.0,Germany,Wintering,0.07002618163824081,-0.39505118131637573,0.0030674845911562443,-0.0030674845911562443,-0.39245930314064026
Common Redstart,Phoenicurus phoenicurus,50.961899,6.921161,2019,1,5.0,Germany,Wintering,0.2590799033641815,-0.29783692955970764,-0.13764511048793793,0.13764511048793793,-0.41833218932151794
Common Redstart,Phoenicurus phoenicurus,52.571114,13.500601,2019,1,5.0,Germany,Wintering,0.13794584572315216,-0.13501928746700287,0.22592592239379883,-0.22592592239379883,0.09376693516969681
Common Redstart,Phoenicurus phoenicurus,49.662125,9.003467,2019,1,5.0,Germany,Wintering,0.1412103772163391,-0.1927710771560669,-0.05187549814581871,0.05187549814581871,-0.24222432076931
Common Redstart,Phoenicurus phoenicurus,52.49263,13.617494,2019,1,5.0,Germany,Wintering,0.29693251848220825,-0.252740740776062,0.2917812466621399,-0.2917812466621399,0.042148761451244354
Common Redstart,Phoenicurus phoenicurus,51.498222,11.930181,2019,1,5.0,Germany,Wintering,0.2998352646827698,-0.2923832833766937,0.03272251412272453,-0.03272251412272453,-0.26216909289360046
Common Redstart,Phoenicurus phoenicurus,51.812508,14.335415,2019,1,5.0,Germany,Wintering,0.4499332308769226,-0.5442587733268738,-0.02228224091231823,0.02228224091231823,-0.5597527623176575
Common Redstart,Phoenicurus phoenicurus,49.454533,9.187348,2019,1,5.0,Germany,Wintering,0.1613854020833969,-0.2875817120075226,-0.0009508716175332665,0.0009508716175332665,-0.28845369815826416
Common Redstart,Phoenicurus phoenicurus,51.370468,12.390297,2019,1,5.0,Germany,Wintering,0.2662521302700043,-0.288837730884552,-0.13480107486248016,0.13480107486248016,-0.407762348651886
Common Redstart,Phoenicurus phoenicurus,51.283421,9.318838,2019,1,5.0,Germany,Wintering,0.29173290729522705,-0.3352506160736084,0.27902400493621826,-0.27902400493621826,-0.06202898547053337
Common Redstart,Phoenicurus phoenicurus,50.398811,8.161291,2019,1,5.0,Germany,Wintering,0.28242599964141846,-0.2932940423488617,0.013279445469379425,-0.013279445469379425,-0.28110945224761963
Common Redstart,Phoenicurus phoenicurus,47.69051,7.558774,2019,1,5.0,Germany,Wintering,0.36907216906547546,-0.30966469645500183,0.009118541143834591,-0.009118541143834591,-0.3013972043991089
Common Redstart,Phoenicurus phoenicurus,13.03768,-13.291534,2019,2,26.0,Senegal,Wintering,0.33049458265304565,-0.3973168134689331,-0.09532293677330017,0.09532293677330017,-0.4746626615524292
Common Redstart,Phoenicurus phoenicurus,29.0596,51.169613,2019,2,12.0,Iran (Islamic Republic of),Wintering,0.23020192980766296,-0.31223076581954956,-0.07645662873983383,0.07645662873983383,-0.3796249330043793
Common Redstart,Phoenicurus phoenicurus,33.385326,57.196392,2019,2,3.0,Iran (Islamic Republic of),Wintering,0.07085875421762466,-0.21093128621578217,-0.11378640681505203,0.11378640681505203,-0.31710678339004517
Common Redstart,Phoenicurus phoenicurus,35.25761,52.15318,2019,2,7.0,Iran (Islamic Republic of),Wintering,0.09161576628684998,-0.21909880638122559,0.019180921837687492,-0.019180921837687492,-0.2007615864276886
Common Redstart,Phoenicurus phoenicurus,32.44991,35.616226,2019,2,22.0,Jordan,Wintering,0.47172486782073975,-0.5163470506668091,0.09251217544078827,-0.09251217544078827,-0.4450964033603668
Common Redstart,Phoenicurus phoenicurus,38.275124,-0.692194,2019,2,27.0,Spain,Wintering,0.524042010307312,-0.5656970739364624,0.14087337255477905,-0.14087337255477905,-0.46161019802093506
Common Redstart,Phoenicurus phoenicurus,33.1093,35.6041,2019,2,22.0,Israel,Wintering,0.5708439946174622,-0.6074326038360596,0.21024630963802338,-0.21024630963802338,-0.4553377032279968
Common Redstart,Phoenicurus phoenicurus,31.902529,54.353073,2019,2,13.0,Iran (Islamic Republic of),Wintering,0.6373762488365173,-0.6620603203773499,0.09068425744771957,-0.09068425744771957,-0.6078717112541199
Common Redstart,Phoenicurus phoenicurus,14.510551,-17.08198,2019,2,13.0,Senegal,Wintering,0.674809455871582,-0.5590322017669678,0.2465454488992691,-0.2465454488992691,-0.362440824508667
Common Redstart,Phoenicurus phoenicurus,7.5825,38.6918,2019,2,28.0,Ethiopia,Wintering,-0.3177470862865448,0.1640625,0.6184874176979065,-0.6184874176979065,0.7104591727256775
Common Redstart,Phoenicurus phoenicurus,7.527234,38.791092,2019,2,20.0,Ethiopia,Wintering,0.25925925374031067,-0.3992517292499542,-0.08637236058712006,0.08637236058712006,-0.4694359302520752
Common Redstart,Phoenicurus phoenicurus,31.507856,-7.989421,2019,2,26.0,Morocco,Wintering,0.2956424653530121,-0.4401390850543976,0.07529673725366592,-0.07529673725366592,-0.37734806537628174
